Ano,Codigo Departamento,Departamento,Codigo Municipio,Municipio,Nivel para indicadores,Sector Historico,Establecimientos
2014,7,SOLOLA,17,SAN JUAN LA LAGUNA,BASICO,OFICIAL,3
2014,7,SOLOLA,17,SAN JUAN LA LAGUNA,BASICO,PRIVADO,3
2014,7,SOLOLA,17,SAN JUAN LA LAGUNA,DIVERSIFICADO,COOPERATIVA,1
2014,7,SOLOLA,17,SAN JUAN LA LAGUNA,DIVERSIFICADO,OFICIAL,1
2014,7,SOLOLA,17,SAN JUAN LA LAGUNA,DIVERSIFICADO,PRIVADO,1
2014,7,SOLOLA,17,SAN JUAN LA LAGUNA,PREPRIMARIA,OFICIAL,23
2014,7,SOLOLA,17,SAN JUAN LA LAGUNA,PREPRIMARIA,PRIVADO,2
2014,7,SOLOLA,17,SAN JUAN LA LAGUNA,PRIMARIA,OFICIAL,10
2014,7,SOLOLA,17,SAN JUAN LA LAGUNA,PRIMARIA,PRIVADO,2
2014,7,SOLOLA,17,SAN JUAN LA LAGUNA,PRIMARIA DE ADULTOS,OFICIAL,1
2014,7,SOLOLA,18,SAN PEDRO LA LAGUNA,BASICO,COOPERATIVA,2
2014,7,SOLOLA,18,SAN PEDRO LA LAGUNA,BASICO,OFICIAL,1
2014,7,SOLOLA,18,SAN PEDRO LA LAGUNA,BASICO,PRIVADO,3
2014,7,SOLOLA,18,SAN PEDRO LA LAGUNA,DIVERSIFICADO,COOPERATIVA,1
2014,7,SOLOLA,18,SAN PEDRO LA LAGUNA,DIVERSIFICADO,OFICIAL,1
2014,7,SOLOLA,18,SAN PEDRO LA LAGUNA,DIVERSIFICADO,PRIVADO,4
2014,7,SOLOLA,18,SAN PEDRO LA LAGUNA,PREPRIMARIA,OFICIAL,14
2014,7,SOLOLA,18,SAN PEDRO LA LAGUNA,PREPRIMARIA,PRIVADO,4
2014,7,SOLOLA,18,SAN PEDRO LA LAGUNA,PRIMARIA,OFICIAL,8
2014,7,SOLOLA,18,SAN PEDRO LA LAGUNA,PRIMARIA,PRIVADO,3
2014,7,SOLOLA,18,SAN PEDRO LA LAGUNA,PRIMARIA DE ADULTOS,OFICIAL,1
2014,7,SOLOLA,19,SANTIAGO ATITLAN,BASICO,COOPERATIVA,8
2014,7,SOLOLA,19,SANTIAGO ATITLAN,BASICO,OFICIAL,2
2014,7,SOLOLA,19,SANTIAGO ATITLAN,BASICO,PRIVADO,4
2014,7,SOLOLA,19,SANTIAGO ATITLAN,DIVERSIFICADO,COOPERATIVA,2
2014,7,SOLOLA,19,SANTIAGO ATITLAN,DIVERSIFICADO,OFICIAL,2
2014,7,SOLOLA,19,SANTIAGO ATITLAN,DIVERSIFICADO,PRIVADO,2
2014,7,SOLOLA,19,SANTIAGO ATITLAN,PREPRIMARIA,OFICIAL,52
2014,7,SOLOLA,19,SANTIAGO ATITLAN,PREPRIMARIA,PRIVADO,4
2014,7,SOLOLA,19,SANTIAGO ATITLAN,PRIMARIA,OFICIAL,32
2014,7,SOLOLA,19,SANTIAGO ATITLAN,PRIMARIA,PRIVADO,7
2014,7,SOLOLA,19,SANTIAGO ATITLAN,PRIMARIA DE ADULTOS,OFICIAL,2
2014,8,TOTONICAPAN,1,TOTONICAPAN,BASICO,COOPERATIVA,23
2014,8,TOTONICAPAN,1,TOTONICAPAN,BASICO,OFICIAL,19
2014,8,TOTONICAPAN,1,TOTONICAPAN,BASICO,PRIVADO,16
2014,8,TOTONICAPAN,1,TOTONICAPAN,DIVERSIFICADO,COOPERATIVA,1
2014,8,TOTONICAPAN,1,TOTONICAPAN,DIVERSIFICADO,OFICIAL,6
2014,8,TOTONICAPAN,1,TOTONICAPAN,DIVERSIFICADO,PRIVADO,11
2014,8,TOTONICAPAN,1,TOTONICAPAN,PREPRIMARIA,OFICIAL,123
2014,8,TOTONICAPAN,1,TOTONICAPAN,PREPRIMARIA,PRIVADO,13
2014,8,TOTONICAPAN,1,TOTONICAPAN,PRIMARIA,OFICIAL,112
2014,8,TOTONICAPAN,1,TOTONICAPAN,PRIMARIA,PRIVADO,13
2014,8,TOTONICAPAN,1,TOTONICAPAN,PRIMARIA DE ADULTOS,OFICIAL,2
2014,8,TOTONICAPAN,2,SAN CRISTOBAL TOTONICAPAN,BASICO,COOPERATIVA,3
2014,8,TOTONICAPAN,2,SAN CRISTOBAL TOTONICAPAN,BASICO,OFICIAL,2
2014,8,TOTONICAPAN,2,SAN CRISTOBAL TOTONICAPAN,BASICO,PRIVADO,10
2014,8,TOTONICAPAN,2,SAN CRISTOBAL TOTONICAPAN,DIVERSIFICADO,PRIVADO,8
2014,8,TOTONICAPAN,2,SAN CRISTOBAL TOTONICAPAN,PREPRIMARIA,OFICIAL,33
2014,8,TOTONICAPAN,2,SAN CRISTOBAL TOTONICAPAN,PREPRIMARIA,PRIVADO,5
2014,8,TOTONICAPAN,2,SAN CRISTOBAL TOTONICAPAN,PRIMARIA,OFICIAL,32
2014,8,TOTONICAPAN,2,SAN CRISTOBAL TOTONICAPAN,PRIMARIA,PRIVADO,5
2014,8,TOTONICAPAN,2,SAN CRISTOBAL TOTONICAPAN,PRIMARIA DE ADULTOS,PRIVADO,1
2014,8,TOTONICAPAN,3,SAN FRANCISCO EL ALTO,BASICO,COOPERATIVA,7
2014,8,TOTONICAPAN,3,SAN FRANCISCO EL ALTO,BASICO,OFICIAL,7
2014,8,TOTONICAPAN,3,SAN FRANCISCO EL ALTO,BASICO,PRIVADO,4
2014,8,TOTONICAPAN,3,SAN FRANCISCO EL ALTO,DIVERSIFICADO,PRIVADO,1
2014,8,TOTONICAPAN,3,SAN FRANCISCO EL ALTO,PREPRIMARIA,OFICIAL,55
2014,8,TOTONICAPAN,3,SAN FRANCISCO EL ALTO,PREPRIMARIA,PRIVADO,6
2014,8,TOTONICAPAN,3,SAN FRANCISCO EL ALTO,PRIMARIA,OFICIAL,49
2014,8,TOTONICAPAN,3,SAN FRANCISCO EL ALTO,PRIMARIA,PRIVADO,7
2014,8,TOTONICAPAN,4,SAN ANDRES XECUL,BASICO,COOPERATIVA,1
2014,8,TOTONICAPAN,4,SAN ANDRES XECUL,BASICO,OFICIAL,3
2014,8,TOTONICAPAN,4,SAN ANDRES XECUL,BASICO,PRIVADO,2
2014,8,TOTONICAPAN,4,SAN ANDRES XECUL,DIVERSIFICADO,OFICIAL,1
2014,8,TOTONICAPAN,4,SAN ANDRES XECUL,PREPRIMARIA,OFICIAL,28
2014,8,TOTONICAPAN,4,SAN ANDRES XECUL,PRIMARIA,OFICIAL,22
2014,8,TOTONICAPAN,5,MOMOSTENANGO,BASICO,COOPERATIVA,18
2014,8,TOTONICAPAN,5,MOMOSTENANGO,BASICO,OFICIAL,15
2014,8,TOTONICAPAN,5,MOMOSTENANGO,BASICO,PRIVADO,5
2014,8,TOTONICAPAN,5,MOMOSTENANGO,DIVERSIFICADO,COOPERATIVA,1
2014,8,TOTONICAPAN,5,MOMOSTENANGO,DIVERSIFICADO,OFICIAL,1
2014,8,TOTONICAPAN,5,MOMOSTENANGO,DIVERSIFICADO,PRIVADO,2
2014,8,TOTONICAPAN,5,MOMOSTENANGO,PREPRIMARIA,OFICIAL,119
2014,8,TOTONICAPAN,5,MOMOSTENANGO,PREPRIMARIA,PRIVADO,8
2014,8,TOTONICAPAN,5,MOMOSTENANGO,PRIMARIA,OFICIAL,138
2014,8,TOTONICAPAN,5,MOMOSTENANGO,PRIMARIA,PRIVADO,10
2014,8,TOTONICAPAN,6,SANTA MARIA CHIQUIMULA,BASICO,COOPERATIVA,5
2014,8,TOTONICAPAN,6,SANTA MARIA CHIQUIMULA,BASICO,OFICIAL,16
2014,8,TOTONICAPAN,6,SANTA MARIA CHIQUIMULA,BASICO,PRIVADO,1
2014,8,TOTONICAPAN,6,SANTA MARIA CHIQUIMULA,DIVERSIFICADO,PRIVADO,1
2014,8,TOTONICAPAN,6,SANTA MARIA CHIQUIMULA,PREPRIMARIA,OFICIAL,54
2014,8,TOTONICAPAN,6,SANTA MARIA CHIQUIMULA,PREPRIMARIA,PRIVADO,3
2014,8,TOTONICAPAN,6,SANTA MARIA CHIQUIMULA,PRIMARIA,OFICIAL,63
2014,8,TOTONICAPAN,6,SANTA MARIA CHIQUIMULA,PRIMARIA,PRIVADO,3
2014,8,TOTONICAPAN,7,SANTA LUCIA LA REFORMA,BASICO,OFICIAL,8
2014,8,TOTONICAPAN,7,SANTA LUCIA LA REFORMA,PREPRIMARIA,OFICIAL,22
2014,8,TOTONICAPAN,7,SANTA LUCIA LA REFORMA,PREPRIMARIA,PRIVADO,8
2014,8,TOTONICAPAN,7,SANTA LUCIA LA REFORMA,PRIMARIA,OFICIAL,35
2014,8,TOTONICAPAN,7,SANTA LUCIA LA REFORMA,PRIMARIA,PRIVADO,8
2014,8,TOTONICAPAN,8,SAN BARTOLO AGUAS CALIENTES,BASICO,COOPERATIVA,2
2014,8,TOTONICAPAN,8,SAN BARTOLO AGUAS CALIENTES,BASICO,OFICIAL,4
2014,8,TOTONICAPAN,8,SAN BARTOLO AGUAS CALIENTES,PREPRIMARIA,OFICIAL,30
2014,8,TOTONICAPAN,8,SAN BARTOLO AGUAS CALIENTES,PRIMARIA,OFICIAL,29
2014,9,QUETZALTENANGO,1,QUETZALTENANGO,BASICO,COOPERATIVA,8
2014,9,QUETZALTENANGO,1,QUETZALTENANGO,BASICO,OFICIAL,25
2014,9,QUETZALTENANGO,1,QUETZALTENANGO,BASICO,PRIVADO,118
2014,9,QUETZALTENANGO,1,QUETZALTENANGO,DIVERSIFICADO,OFICIAL,17
2014,9,QUETZALTENANGO,1,QUETZALTENANGO,DIVERSIFICADO,PRIVADO,114
2014,9,QUETZALTENANGO,1,QUETZALTENANGO,PREPRIMARIA,OFICIAL,62
2014,9,QUETZALTENANGO,1,QUETZALTENANGO,PREPRIMARIA,PRIVADO,93
2014,9,QUETZALTENANGO,1,QUETZALTENANGO,PRIMARIA,OFICIAL,58
2014,9,QUETZALTENANGO,1,QUETZALTENANGO,PRIMARIA,PRIVADO,93
2014,9,QUETZALTENANGO,1,QUETZALTENANGO,PRIMARIA DE ADULTOS,OFICIAL,2
2014,9,QUETZALTENANGO,1,QUETZALTENANGO,PRIMARIA DE ADULTOS,PRIVADO,4
2014,9,QUETZALTENANGO,2,SALCAJA,BASICO,COOPERATIVA,1
2014,9,QUETZALTENANGO,2,SALCAJA,BASICO,OFICIAL,5
2014,9,QUETZALTENANGO,2,SALCAJA,BASICO,PRIVADO,8
2014,9,QUETZALTENANGO,2,SALCAJA,DIVERSIFICADO,OFICIAL,1
2014,9,QUETZALTENANGO,2,SALCAJA,DIVERSIFICADO,PRIVADO,4
2014,9,QUETZALTENANGO,2,SALCAJA,PREPRIMARIA,OFICIAL,11
2014,9,QUETZALTENANGO,2,SALCAJA,PREPRIMARIA,PRIVADO,7
2014,9,QUETZALTENANGO,2,SALCAJA,PRIMARIA,OFICIAL,12
2014,9,QUETZALTENANGO,2,SALCAJA,PRIMARIA,PRIVADO,10
2014,9,QUETZALTENANGO,2,SALCAJA,PRIMARIA DE ADULTOS,PRIVADO,1
2014,9,QUETZALTENANGO,3,OLINTEPEQUE,BASICO,COOPERATIVA,3
2014,9,QUETZALTENANGO,3,OLINTEPEQUE,BASICO,OFICIAL,3
2014,9,QUETZALTENANGO,3,OLINTEPEQUE,BASICO,PRIVADO,1
2014,9,QUETZALTENANGO,3,OLINTEPEQUE,DIVERSIFICADO,OFICIAL,1
2014,9,QUETZALTENANGO,3,OLINTEPEQUE,DIVERSIFICADO,PRIVADO,1
2014,9,QUETZALTENANGO,3,OLINTEPEQUE,PREPRIMARIA,OFICIAL,17
2014,9,QUETZALTENANGO,3,OLINTEPEQUE,PREPRIMARIA,PRIVADO,3
2014,9,QUETZALTENANGO,3,OLINTEPEQUE,PRIMARIA,OFICIAL,13
2014,9,QUETZALTENANGO,3,OLINTEPEQUE,PRIMARIA,PRIVADO,3
2014,9,QUETZALTENANGO,4,SAN CARLOS SIJA,BASICO,COOPERATIVA,6
2014,9,QUETZALTENANGO,4,SAN CARLOS SIJA,BASICO,OFICIAL,15
2014,9,QUETZALTENANGO,4,SAN CARLOS SIJA,BASICO,PRIVADO,3
2014,9,QUETZALTENANGO,4,SAN CARLOS SIJA,DIVERSIFICADO,COOPERATIVA,2
2014,9,QUETZALTENANGO,4,SAN CARLOS SIJA,DIVERSIFICADO,OFICIAL,2
2014,9,QUETZALTENANGO,4,SAN CARLOS SIJA,DIVERSIFICADO,PRIVADO,2
2014,9,QUETZALTENANGO,4,SAN CARLOS SIJA,PREPRIMARIA,OFICIAL,46
2014,9,QUETZALTENANGO,4,SAN CARLOS SIJA,PREPRIMARIA,PRIVADO,1
2014,9,QUETZALTENANGO,4,SAN CARLOS SIJA,PRIMARIA,OFICIAL,59
2014,9,QUETZALTENANGO,4,SAN CARLOS SIJA,PRIMARIA,PRIVADO,1
2014,9,QUETZALTENANGO,5,SIBILIA,BASICO,COOPERATIVA,1
2014,9,QUETZALTENANGO,5,SIBILIA,BASICO,OFICIAL,2
2014,9,QUETZALTENANGO,5,SIBILIA,BASICO,PRIVADO,2
2014,9,QUETZALTENANGO,5,SIBILIA,DIVERSIFICADO,COOPERATIVA,1
2014,9,QUETZALTENANGO,5,SIBILIA,DIVERSIFICADO,OFICIAL,1
2014,9,QUETZALTENANGO,5,SIBILIA,DIVERSIFICADO,PRIVADO,1
2014,9,QUETZALTENANGO,5,SIBILIA,PREPRIMARIA,OFICIAL,20
2014,9,QUETZALTENANGO,5,SIBILIA,PREPRIMARIA,PRIVADO,1
2014,9,QUETZALTENANGO,5,SIBILIA,PRIMARIA,OFICIAL,24
2014,9,QUETZALTENANGO,5,SIBILIA,PRIMARIA,PRIVADO,1
2014,9,QUETZALTENANGO,6,CABRICAN,BASICO,COOPERATIVA,6
2014,9,QUETZALTENANGO,6,CABRICAN,BASICO,OFICIAL,2
2014,9,QUETZALTENANGO,6,CABRICAN,DIVERSIFICADO,COOPERATIVA,1
2014,9,QUETZALTENANGO,6,CABRICAN,DIVERSIFICADO,OFICIAL,1
2014,9,QUETZALTENANGO,6,CABRICAN,DIVERSIFICADO,PRIVADO,1
2014,9,QUETZALTENANGO,6,CABRICAN,PREPRIMARIA,OFICIAL,36
2014,9,QUETZALTENANGO,6,CABRICAN,PREPRIMARIA,PRIVADO,2
2014,9,QUETZALTENANGO,6,CABRICAN,PRIMARIA,OFICIAL,34
2014,9,QUETZALTENANGO,6,CABRICAN,PRIMARIA,PRIVADO,2
2014,9,QUETZALTENANGO,7,CAJOLA,BASICO,COOPERATIVA,1
2014,9,QUETZALTENANGO,7,CAJOLA,BASICO,OFICIAL,2
2014,9,QUETZALTENANGO,7,CAJOLA,PREPRIMARIA,OFICIAL,13
2014,9,QUETZALTENANGO,7,CAJOLA,PRIMARIA,OFICIAL,9
2014,9,QUETZALTENANGO,8,SAN MIGUEL SIGUILA,BASICO,COOPERATIVA,1
2014,9,QUETZALTENANGO,8,SAN MIGUEL SIGUILA,BASICO,OFICIAL,2
2014,9,QUETZALTENANGO,8,SAN MIGUEL SIGUILA,DIVERSIFICADO,OFICIAL,1
2014,9,QUETZALTENANGO,8,SAN MIGUEL SIGUILA,PREPRIMARIA,OFICIAL,8
2014,9,QUETZALTENANGO,8,SAN MIGUEL SIGUILA,PRIMARIA,OFICIAL,5
2014,9,QUETZALTENANGO,9,SAN JUAN OSTUNCALCO,BASICO,COOPERATIVA,1
2014,9,QUETZALTENANGO,9,SAN JUAN OSTUNCALCO,BASICO,OFICIAL,14
2014,9,QUETZALTENANGO,9,SAN JUAN OSTUNCALCO,BASICO,PRIVADO,14
2014,9,QUETZALTENANGO,9,SAN JUAN OSTUNCALCO,DIVERSIFICADO,OFICIAL,1
2014,9,QUETZALTENANGO,9,SAN JUAN OSTUNCALCO,DIVERSIFICADO,PRIVADO,8
2014,9,QUETZALTENANGO,9,SAN JUAN OSTUNCALCO,PREPRIMARIA,OFICIAL,48
2014,9,QUETZALTENANGO,9,SAN JUAN OSTUNCALCO,PREPRIMARIA,PRIVADO,9
2014,9,QUETZALTENANGO,9,SAN JUAN OSTUNCALCO,PRIMARIA,OFICIAL,42
2014,9,QUETZALTENANGO,9,SAN JUAN OSTUNCALCO,PRIMARIA,PRIVADO,10
2014,9,QUETZALTENANGO,10,SAN MATEO,BASICO,COOPERATIVA,1
2014,9,QUETZALTENANGO,10,SAN MATEO,BASICO,OFICIAL,2
2014,9,QUETZALTENANGO,10,SAN MATEO,BASICO,PRIVADO,3
2014,9,QUETZALTENANGO,10,SAN MATEO,DIVERSIFICADO,OFICIAL,1
2014,9,QUETZALTENANGO,10,SAN MATEO,PREPRIMARIA,OFICIAL,6
2014,9,QUETZALTENANGO,10,SAN MATEO,PREPRIMARIA,PRIVADO,4
2014,9,QUETZALTENANGO,10,SAN MATEO,PRIMARIA,OFICIAL,5
2014,9,QUETZALTENANGO,10,SAN MATEO,PRIMARIA,PRIVADO,4
2014,9,QUETZALTENANGO,11,CONCEPCION CHIQUIRICHAPA,BASICO,COOPERATIVA,2
2014,9,QUETZALTENANGO,11,CONCEPCION CHIQUIRICHAPA,BASICO,OFICIAL,6
2014,9,QUETZALTENANGO,11,CONCEPCION CHIQUIRICHAPA,DIVERSIFICADO,OFICIAL,1
2014,9,QUETZALTENANGO,11,CONCEPCION CHIQUIRICHAPA,PREPRIMARIA,OFICIAL,16
2014,9,QUETZALTENANGO,11,CONCEPCION CHIQUIRICHAPA,PREPRIMARIA,PRIVADO,2
2014,9,QUETZALTENANGO,11,CONCEPCION CHIQUIRICHAPA,PRIMARIA,OFICIAL,16
2014,9,QUETZALTENANGO,11,CONCEPCION CHIQUIRICHAPA,PRIMARIA,PRIVADO,2
2014,9,QUETZALTENANGO,12,SAN MARTIN SACATEPEQUEZ,BASICO,COOPERATIVA,3
2014,9,QUETZALTENANGO,12,SAN MARTIN SACATEPEQUEZ,BASICO,OFICIAL,10
2014,9,QUETZALTENANGO,12,SAN MARTIN SACATEPEQUEZ,BASICO,PRIVADO,4
2014,9,QUETZALTENANGO,12,SAN MARTIN SACATEPEQUEZ,DIVERSIFICADO,OFICIAL,1
2014,9,QUETZALTENANGO,12,SAN MARTIN SACATEPEQUEZ,DIVERSIFICADO,PRIVADO,3
2014,9,QUETZALTENANGO,12,SAN MARTIN SACATEPEQUEZ,PREPRIMARIA,OFICIAL,41
2014,9,QUETZALTENANGO,12,SAN MARTIN SACATEPEQUEZ,PRIMARIA,OFICIAL,40
2014,9,QUETZALTENANGO,12,SAN MARTIN SACATEPEQUEZ,PRIMARIA,PRIVADO,3
2014,9,QUETZALTENANGO,13,ALMOLONGA,BASICO,COOPERATIVA,1
2014,9,QUETZALTENANGO,13,ALMOLONGA,BASICO,OFICIAL,1
2014,9,QUETZALTENANGO,13,ALMOLONGA,BASICO,PRIVADO,2
2014,9,QUETZALTENANGO,13,ALMOLONGA,PREPRIMARIA,OFICIAL,6
2014,9,QUETZALTENANGO,13,ALMOLONGA,PREPRIMARIA,PRIVADO,3
2014,9,QUETZALTENANGO,13,ALMOLONGA,PRIMARIA,OFICIAL,6
2014,9,QUETZALTENANGO,13,ALMOLONGA,PRIMARIA,PRIVADO,3
2014,9,QUETZALTENANGO,13,ALMOLONGA,PRIMARIA DE ADULTOS,PRIVADO,1
2014,9,QUETZALTENANGO,14,CANTEL,BASICO,COOPERATIVA,3
2014,9,QUETZALTENANGO,14,CANTEL,BASICO,OFICIAL,7
2014,9,QUETZALTENANGO,14,CANTEL,BASICO,PRIVADO,6
2014,9,QUETZALTENANGO,14,CANTEL,DIVERSIFICADO,OFICIAL,3
2014,9,QUETZALTENANGO,14,CANTEL,DIVERSIFICADO,PRIVADO,2
2014,9,QUETZALTENANGO,14,CANTEL,PREPRIMARIA,OFICIAL,39
2014,9,QUETZALTENANGO,14,CANTEL,PREPRIMARIA,PRIVADO,6
2014,9,QUETZALTENANGO,14,CANTEL,PRIMARIA,OFICIAL,24
2014,9,QUETZALTENANGO,14,CANTEL,PRIMARIA,PRIVADO,7
2014,9,QUETZALTENANGO,15,HUITAN,BASICO,COOPERATIVA,4
2014,9,QUETZALTENANGO,15,HUITAN,BASICO,OFICIAL,1
2014,9,QUETZALTENANGO,15,HUITAN,BASICO,PRIVADO,1
2014,9,QUETZALTENANGO,15,HUITAN,DIVERSIFICADO,OFICIAL,1
2014,9,QUETZALTENANGO,15,HUITAN,DIVERSIFICADO,PRIVADO,2
2014,9,QUETZALTENANGO,15,HUITAN,PREPRIMARIA,OFICIAL,22
2014,9,QUETZALTENANGO,15,HUITAN,PRIMARIA,OFICIAL,17
2014,9,QUETZALTENANGO,15,HUITAN,PRIMARIA,PRIVADO,1
2014,9,QUETZALTENANGO,16,ZUNIL,BASICO,COOPERATIVA,1
2014,9,QUETZALTENANGO,16,ZUNIL,BASICO,OFICIAL,3
2014,9,QUETZALTENANGO,16,ZUNIL,BASICO,PRIVADO,3
2014,9,QUETZALTENANGO,16,ZUNIL,PREPRIMARIA,OFICIAL,13
2014,9,QUETZALTENANGO,16,ZUNIL,PREPRIMARIA,PRIVADO,3
2014,9,QUETZALTENANGO,16,ZUNIL,PRIMARIA,OFICIAL,9
2014,9,QUETZALTENANGO,16,ZUNIL,PRIMARIA,PRIVADO,3
2014,9,QUETZALTENANGO,17,COLOMBA COSTA CUCA,BASICO,COOPERATIVA,8
2014,9,QUETZALTENANGO,17,COLOMBA COSTA CUCA,BASICO,OFICIAL,12
2014,9,QUETZALTENANGO,17,COLOMBA COSTA CUCA,BASICO,PRIVADO,1
2014,9,QUETZALTENANGO,17,COLOMBA COSTA CUCA,DIVERSIFICADO,OFICIAL,1
2014,9,QUETZALTENANGO,17,COLOMBA COSTA CUCA,DIVERSIFICADO,PRIVADO,2
2014,9,QUETZALTENANGO,17,COLOMBA COSTA CUCA,PREPRIMARIA,OFICIAL,45
2014,9,QUETZALTENANGO,17,COLOMBA COSTA CUCA,PRIMARIA,OFICIAL,40
2014,9,QUETZALTENANGO,17,COLOMBA COSTA CUCA,PRIMARIA,PRIVADO,13
2014,9,QUETZALTENANGO,17,COLOMBA COSTA CUCA,PRIMARIA DE ADULTOS,OFICIAL,1
2014,9,QUETZALTENANGO,18,SAN FRANCISCO LA UNION,BASICO,COOPERATIVA,1
2014,9,QUETZALTENANGO,18,SAN FRANCISCO LA UNION,BASICO,OFICIAL,1
2014,9,QUETZALTENANGO,18,SAN FRANCISCO LA UNION,BASICO,PRIVADO,1
2014,9,QUETZALTENANGO,18,SAN FRANCISCO LA UNION,DIVERSIFICADO,OFICIAL,1
2014,9,QUETZALTENANGO,18,SAN FRANCISCO LA UNION,PREPRIMARIA,OFICIAL,8
2014,9,QUETZALTENANGO,18,SAN FRANCISCO LA UNION,PREPRIMARIA,PRIVADO,1
2014,9,QUETZALTENANGO,18,SAN FRANCISCO LA UNION,PRIMARIA,OFICIAL,6
2014,9,QUETZALTENANGO,18,SAN FRANCISCO LA UNION,PRIMARIA,PRIVADO,2
2014,9,QUETZALTENANGO,19,EL PALMAR,BASICO,COOPERATIVA,3
2014,9,QUETZALTENANGO,19,EL PALMAR,BASICO,OFICIAL,9
2014,9,QUETZALTENANGO,19,EL PALMAR,BASICO,PRIVADO,2
2014,9,QUETZALTENANGO,19,EL PALMAR,DIVERSIFICADO,OFICIAL,2
2014,9,QUETZALTENANGO,19,EL PALMAR,DIVERSIFICADO,PRIVADO,1
2014,9,QUETZALTENANGO,19,EL PALMAR,PREPRIMARIA,OFICIAL,28
2014,9,QUETZALTENANGO,19,EL PALMAR,PREPRIMARIA,PRIVADO,2
2014,9,QUETZALTENANGO,19,EL PALMAR,PRIMARIA,OFICIAL,23
2014,9,QUETZALTENANGO,19,EL PALMAR,PRIMARIA,PRIVADO,6
2014,9,QUETZALTENANGO,20,COATEPEQUE,BASICO,COOPERATIVA,16
2014,9,QUETZALTENANGO,20,COATEPEQUE,BASICO,OFICIAL,14
2014,9,QUETZALTENANGO,20,COATEPEQUE,BASICO,PRIVADO,30
2014,9,QUETZALTENANGO,20,COATEPEQUE,DIVERSIFICADO,COOPERATIVA,1
2014,9,QUETZALTENANGO,20,COATEPEQUE,DIVERSIFICADO,OFICIAL,3
2014,9,QUETZALTENANGO,20,COATEPEQUE,DIVERSIFICADO,PRIVADO,33
2014,9,QUETZALTENANGO,20,COATEPEQUE,PREPRIMARIA,OFICIAL,76
2014,9,QUETZALTENANGO,20,COATEPEQUE,PREPRIMARIA,PRIVADO,16
2014,9,QUETZALTENANGO,20,COATEPEQUE,PRIMARIA,OFICIAL,80
2014,9,QUETZALTENANGO,20,COATEPEQUE,PRIMARIA,PRIVADO,18
2014,9,QUETZALTENANGO,20,COATEPEQUE,PRIMARIA DE ADULTOS,OFICIAL,1
2014,9,QUETZALTENANGO,21,GENOVA COSTA CUCA,BASICO,COOPERATIVA,4
2014,9,QUETZALTENANGO,21,GENOVA COSTA CUCA,BASICO,OFICIAL,13
2014,9,QUETZALTENANGO,21,GENOVA COSTA CUCA,BASICO,PRIVADO,1
2014,9,QUETZALTENANGO,21,GENOVA COSTA CUCA,DIVERSIFICADO,OFICIAL,1
2014,9,QUETZALTENANGO,21,GENOVA COSTA CUCA,DIVERSIFICADO,PRIVADO,5
2014,9,QUETZALTENANGO,21,GENOVA COSTA CUCA,PREPRIMARIA,OFICIAL,46
2014,9,QUETZALTENANGO,21,GENOVA COSTA CUCA,PRIMARIA,OFICIAL,46
2014,9,QUETZALTENANGO,21,GENOVA COSTA CUCA,PRIMARIA,PRIVADO,1
2014,9,QUETZALTENANGO,22,FLORES COSTA CUCA,BASICO,COOPERATIVA,3
2014,9,QUETZALTENANGO,22,FLORES COSTA CUCA,BASICO,OFICIAL,8
2014,9,QUETZALTENANGO,22,FLORES COSTA CUCA,BASICO,PRIVADO,1
2014,9,QUETZALTENANGO,22,FLORES COSTA CUCA,DIVERSIFICADO,PRIVADO,2
2014,9,QUETZALTENANGO,22,FLORES COSTA CUCA,PREPRIMARIA,OFICIAL,22
2014,9,QUETZALTENANGO,22,FLORES COSTA CUCA,PRIMARIA,OFICIAL,21
2014,9,QUETZALTENANGO,22,FLORES COSTA CUCA,PRIMARIA,PRIVADO,1
2014,9,QUETZALTENANGO,23,LA ESPERANZA,BASICO,COOPERATIVA,2
2014,9,QUETZALTENANGO,23,LA ESPERANZA,BASICO,OFICIAL,3
2014,9,QUETZALTENANGO,23,LA ESPERANZA,BASICO,PRIVADO,3
2014,9,QUETZALTENANGO,23,LA ESPERANZA,DIVERSIFICADO,PRIVADO,2
2014,9,QUETZALTENANGO,23,LA ESPERANZA,PREPRIMARIA,OFICIAL,9
2014,9,QUETZALTENANGO,23,LA ESPERANZA,PREPRIMARIA,PRIVADO,3
2014,9,QUETZALTENANGO,23,LA ESPERANZA,PRIMARIA,OFICIAL,7
2014,9,QUETZALTENANGO,23,LA ESPERANZA,PRIMARIA,PRIVADO,4
2014,9,QUETZALTENANGO,24,PALESTINA DE LOS ALTOS,BASICO,COOPERATIVA,2
2014,9,QUETZALTENANGO,24,PALESTINA DE LOS ALTOS,BASICO,MUNICIPAL,1
2014,9,QUETZALTENANGO,24,PALESTINA DE LOS ALTOS,BASICO,OFICIAL,3
2014,9,QUETZALTENANGO,24,PALESTINA DE LOS ALTOS,BASICO,PRIVADO,1
2014,9,QUETZALTENANGO,24,PALESTINA DE LOS ALTOS,DIVERSIFICADO,MUNICIPAL,1
2014,9,QUETZALTENANGO,24,PALESTINA DE LOS ALTOS,DIVERSIFICADO,OFICIAL,1
2014,9,QUETZALTENANGO,24,PALESTINA DE LOS ALTOS,DIVERSIFICADO,PRIVADO,1
2014,9,QUETZALTENANGO,24,PALESTINA DE LOS ALTOS,PREPRIMARIA,OFICIAL,25
