cod_estab,NOM_ESTAB_2013,Dirección_2013,NOM_DEPA_2013,NOM_MUNI_2013,SECTOR_2013,AREA_2013,PLAN_2013,JORNADA_2013,CANTIDAD_EVALUADOS_ESTABLECIMIENTO_2013,RAMA_ABSTRACTA_MAGISTERIO_CANTIDAD_2013,RAMA_ABSTRACTA_BACHILLERATO_CANTIDAD_2013,RAMA_ABSTRACTA_PERITO_CANTIDAD_2013,RAMA_ABSTRACTA_SECRETARIADO_CANTIDAD_2013,RAMA_ABSTRACTA_TECNICO_CANTIDAD_2013,RAMA_ABSTRACTA_MISSING_CANTIDAD_2013,LOGRO_LECTURA_ESTABLECIMIENTO_2013_ESTUD_CON_FORMA,NO_LOGRO_LECTURA_ESTABLECIMIENTO_2013_ESTUD_CON_FORMA,DESEMPEÑO_LECTURA_EXCELENTE_mean_2013_ESTUD_CON_FORMA,DESEMPEÑO_LECTURA_SATISFACTORIO_mean_2013_ESTUD_CON_FORMA,DESEMPEÑO_LECTURA_DEBE_MEJORAR_mean_2013_ESTUD_CON_FORMA,DESEMPEÑO_LECTURA_INSATISFACTORIO_mean_2013_ESTUD_CON_FORMA,LOGRO_LECTURA_ESTABLECIMIENTO_2013_TODOS_ESTUDIANTES,NO_LOGRO_LECTURA_ESTABLECIMIENTO_2013_TODOS_ESTUDIANTES,LOGRO_LEC_NO_IDENTIFICADO_NO_INDICA_FORMA_2013,DESEMPEÑO_LECTURA_EXCELENTE_mean_2013_TODOS_ESTUDIANTES,DESEMPEÑO_LECTURA_SATISFACTORIO_mean_2013_TODOS_ESTUDIANTES,DESEMPEÑO_LECTURA_DEBE_MEJORAR_mean_2013_TODOS_ESTUDIANTES,DESEMPEÑO_LECTURA_INSATISFACTORIO_mean_2013_TODOS_ESTUDIANTES,DESEMPEÑO_LECTURA_SIN_FORMA_mean_2013_TODOS_ESTUDIANTES,NUM_ALUM_10_EVAL_LECTURA_CANTIDAD_2013,LOGRO_LECTURA_establecimiento_2010,LOGRO_LECTURA_establecimiento_2011,LOGRO_LECTURA_establecimiento_2012,LOGRO_LECTURA_ESTABLECIMIENTO_2013_ESTUD_CON_FORMA_DUPLICADA,LOGRO_LECTURA_NACIONAL_2013,LOGRO_LECTURA_DEPARTAMENTAL_2013,LOGRO_LECTURA_MUNICIPAL_2013,NO_LOGRO_LECTURA_NACIONAL_2013,NO_LOGRO_LECTURA_DEPARTAMENTAL_2013,NO_LOGRO_LECTURA_MUNICIPAL_2013,LC_CUANTOS_LIBROS_COMPLETOS_HA_LEÍDO_2_O_MENOS_mean_2013,LC_CUANTOS_LIBROS_COMPLETOS_HA_LEÍDO_3A6_mean_2013,LC_CUANTOS_LIBROS_COMPLETOS_HA_LEÍDO_MAS6_mean_2013,LC_CUANTOS_LIBROS_COMPLETOS_HA_LEÍDO_NO_INDICÓ_mean_2013,LOGRO_MATEMÁTICAS_ESTABLECIMIENTO_2013_ESTUD_CON_FORMA,NO_LOGRO_MATEMÁTICAS_ESTABLECIMIENTO_2013_ESTUD_CON_FORMA,DESEMPEÑO_MATEMÁTICAS_EXCELENTE_mean_2013_ESTUD_CON_FORMA,DESEMPEÑO_MATEMÁTICAS_SATISFACTORIO_mean_2013_ESTUD_CON_FORMA,DESEMPEÑO_MATEMÁTICAS_DEBE_MEJORAR_mean_2013_ESTUD_CON_FORMA,DESEMPEÑO_MATEMÁTICAS_INSATISFACTORIO_mean_2013_ESTUD_CON_FORMA,LOGRO_MATEMÁTICAS_ESTABLECIMIENTO_2013_TODOS_ESTUDIANTES,NO_LOGRO_MATEMÁTICAS_ESTABLECIMIENTO_2013_TODOS_ESTUDIANTES,LOGRO_MATE_NO_IDENTIFICADO_NO_INDICA_FORMA_2013,DESEMPEÑO_MATEMÁTICAS_EXCELENTE_mean_2013_TODOS_ESTUDIANTES,DESEMPEÑO_MATEMÁTICAS_SATISFACTORIO_mean_2013_TODOS_ESTUDIANTES,DESEMPEÑO_MATEMÁTICAS_DEBE_MEJORAR_mean_2013_TODOS_ESTUDIANTES,DESEMPEÑO_MATEMÁTICAS_INSATISFACT_mean_2013_TODOS_ESTUDIANTES,DESEMPEÑO_MATEMÁTICAS_SIN_FORMA_mean_2013_TODOS_ESTUDIANTES,NUM_ALUM_10_EVAL_MATEMÁTICAS_CANTIDAD_2013,LOGRO_MATE_establecimiento_2010,LOGRO_MATE_establecimiento_2011,LOGRO_MATE_establecimiento_2012,LOGRO_MATEMÁTICAS_ESTABLECIMIENTO_2013_ESTUD_CON_FORMA_DUPLICADA,LOGRO_MATEMÁTICAS_DEPARTAMENTAL_2013,LOGRO_MATEMÁTICAS_NACIONAL_2013,LOGRO_MATEMÁTICAS_MUNICIPAL_2013,NO_LOGRO_MATEMÁTICAS_NACIONAL_2013,NO_LOGRO_MATEMÁTICAS_DEPARTAMENTAL_2013,NO_LOGRO_MATEMÁTICAS_MUNICIPAL_2013
00-02-8021-46,COLEGIO MIXTO EN COMPUTACION MILENIUM,5A. CALLE 5-37,CIUDAD CAPITAL,ZONA 2,PRIVADO,URBANA,FIN DE SEMANA,DOBLE,6,0,0,5,1,0,0,33.333333,66.666667,16.666667,16.666667,50,16.666667,33.333333,66.666667,0,16.666667,16.666667,50,16.666667,0,3,9.090909,30,14.285714,33.333333,26.033747,37.890338,37.411095,73.966253,62.109662,62.588905,100,0,0,0,0,100,0,0,33.333333,66.666667,0,100,0,0,0,33.333333,66.666667,0,0,0,10,0,0,13.211874,8.019557,12.669039,91.980443,86.788126,87.330961
00-02-8257-46,INSTITUTO GUATEMALTECO DE EDUCACION RADIOFONICA (IGER),11 AVENIDA 18-45 CIUDAD NUEVA,CIUDAD CAPITAL,ZONA 2,PRIVADO,URBANA,A DISTANCIA,MATUTINA,648,0,648,0,0,0,0,11.746522,88.253478,4.791345,6.955178,23.956723,64.296754,11.728395,88.117284,0.154321,4.783951,6.944444,23.919753,64.197531,0.154321,1,10.760668,11.952191,14.375987,11.746522,26.033747,37.890338,37.411095,73.966253,62.109662,62.588905,64.814815,26.234568,7.561728,1.388889,2.782071,97.217929,1.391036,1.391036,19.938176,77.279753,2.777778,97.067901,0.154321,1.388889,1.388889,19.907407,77.160494,0.154321,0,5.009276,2.794411,1.895735,2.782071,13.211874,8.019557,12.669039,91.980443,86.788126,87.330961
00-02-8272-46,COLEGIO MIXTO EN COMPUTACION MILENIUM (POR MADUREZ),5A. CALLE 5-37,CIUDAD CAPITAL,ZONA 2,PRIVADO,URBANA,FIN DE SEMANA,DOBLE,26,0,26,0,0,0,0,19.230769,80.769231,15.384615,3.846154,26.923077,53.846154,19.230769,80.769231,0,15.384615,3.846154,26.923077,53.846154,0,2,17.647059,8.823529,9.375,19.230769,26.033747,37.890338,37.411095,73.966253,62.109662,62.588905,80.769231,19.230769,0,0,0,100,0,0,7.692308,92.307692,0,100,0,0,0,7.692308,92.307692,0,0,5.882353,0,0,0,13.211874,8.019557,12.669039,91.980443,86.788126,87.330961
00-02-8303-46,LICEO 'CHAPERO',"13 AVENIDA 11-30, CIUDAD NUEVA",CIUDAD CAPITAL,ZONA 2,PRIVADO,URBANA,DIARIO(REGULAR),MATUTINA,56,0,56,0,0,0,0,75,25,53.571429,21.428571,25,0,75,25,0,53.571429,21.428571,25,0,0,8,88.333333,64.150943,65.306122,75,26.033747,37.890338,37.411095,73.966253,62.109662,62.588905,60.714286,30.357143,8.928571,0,32.142857,67.857143,25,7.142857,46.428571,21.428571,32.142857,67.857143,0,25,7.142857,46.428571,21.428571,0,3,28.333333,20.754717,18.367347,32.142857,13.211874,8.019557,12.669039,91.980443,86.788126,87.330961
00-02-8406-46,COLEGIO CATOLICO MIXTO 'LICEO TRINITARIO',11 AVENIDA 'A' 6-04,CIUDAD CAPITAL,ZONA 2,PRIVADO,URBANA,DIARIO(REGULAR),MATUTINA,6,0,6,0,0,0,0,33.333333,66.666667,16.666667,16.666667,33.333333,33.333333,33.333333,66.666667,0,16.666667,16.666667,33.333333,33.333333,0,3,0,50,0,33.333333,26.033747,37.890338,37.411095,73.966253,62.109662,62.588905,66.666667,33.333333,0,0,16.666667,83.333333,0,16.666667,50,33.333333,16.666667,83.333333,0,0,16.666667,50,33.333333,0,2,0,0,0,16.666667,13.211874,8.019557,12.669039,91.980443,86.788126,87.330961
00-02-8427-46,INSTITUTO MIXTO PRIVADO 'JOSE ERNESTO MONZON',11 AVE. 'A' 6-04 CIUDAD NUEVA,CIUDAD CAPITAL,ZONA 2,PRIVADO,URBANA,FIN DE SEMANA,MATUTINA,1,0,1,0,0,0,0,0,100,0,0,0,100,0,100,0,0,0,0,100,0,0,0,0,,0,26.033747,37.890338,37.411095,73.966253,62.109662,62.588905,100,0,0,0,0,100,0,0,0,100,0,100,0,0,0,0,100,0,0,0,0,,0,13.211874,8.019557,12.669039,91.980443,86.788126,87.330961
00-02-9373-46,COLEGIO MANANTIAL,"11 AVENIDA 11-56, CIUDAD NUEVA",CIUDAD CAPITAL,ZONA 2,PRIVADO,URBANA,DIARIO(REGULAR),MATUTINA,9,0,9,0,0,0,0,77.777778,22.222222,33.333333,44.444444,22.222222,0,77.777778,22.222222,0,33.333333,44.444444,22.222222,0,0,8,0,66.666667,63.636364,77.777778,26.033747,37.890338,37.411095,73.966253,62.109662,62.588905,66.666667,33.333333,0,0,11.111111,88.888889,0,11.111111,44.444444,44.444444,11.111111,88.888889,0,0,11.111111,44.444444,44.444444,0,1,0,30,45.454545,11.111111,13.211874,8.019557,12.669039,91.980443,86.788126,87.330961
00-03-0029-46,INEB NOCTURNO DE LA ZONA 3,6A AVENIDA 27-36,CIUDAD CAPITAL,ZONA 3,OFICIAL,URBANA,DIARIO(REGULAR),NOCTURNA,14,0,14,0,0,0,0,14.285714,85.714286,7.142857,7.142857,35.714286,50,14.285714,85.714286,0,7.142857,7.142857,35.714286,50,0,1,,,,14.285714,26.033747,37.890338,39.772727,73.966253,62.109662,60.227273,78.571429,21.428571,0,0,7.142857,92.857143,0,7.142857,28.571429,64.285714,7.142857,92.857143,0,0,7.142857,28.571429,64.285714,0,1,,,,7.142857,13.211874,8.019557,20.454545,91.980443,86.788126,79.545455
00-03-2911-46,COLEGIO EVANGELICO MIXTO 'FRANCISCO G. PENZOTTI',4A. AVE. 31-49,CIUDAD CAPITAL,ZONA 3,PRIVADO,URBANA,DIARIO(REGULAR),MATUTINA,19,1,13,5,0,0,0,42.105263,57.894737,10.526316,31.578947,31.578947,26.315789,42.105263,57.894737,0,10.526316,31.578947,31.578947,26.315789,0,4,57.692308,50,35,42.105263,26.033747,37.890338,39.772727,73.966253,62.109662,60.227273,73.684211,21.052632,5.263158,0,10.526316,89.473684,5.263158,5.263158,52.631579,36.842105,10.526316,89.473684,0,5.263158,5.263158,52.631579,36.842105,0,1,0,15,5,10.526316,13.211874,8.019557,20.454545,91.980443,86.788126,79.545455
00-03-3020-46,CENTRO DE FORMACION PROFESIONAL PARA LA MUJER 'JUNKABAL',6A. AV. 31-29,CIUDAD CAPITAL,ZONA 3,PRIVADO,URBANA,DIARIO(REGULAR),MATUTINA,19,0,19,0,0,0,0,89.473684,10.526316,73.684211,15.789474,10.526316,0,89.473684,10.526316,0,73.684211,15.789474,10.526316,0,0,9,100,93.333333,100,89.473684,26.033747,37.890338,39.772727,73.966253,62.109662,60.227273,52.631579,36.842105,10.526316,0,68.421053,31.578947,36.842105,31.578947,31.578947,0,68.421053,31.578947,0,36.842105,31.578947,31.578947,0,0,7,71.428571,66.666667,91.666667,68.421053,13.211874,8.019557,20.454545,91.980443,86.788126,79.545455
00-03-7605-46,LICEO BRASILEÑO,20 CALLE 3-30,CIUDAD CAPITAL,ZONA 3,PRIVADO,URBANA,DIARIO(REGULAR),MATUTINA,12,0,1,11,0,0,0,33.333333,66.666667,8.333333,25,25,41.666667,33.333333,66.666667,0,8.333333,25,25,41.666667,0,3,0,11.111111,11.111111,33.333333,26.033747,37.890338,39.772727,73.966253,62.109662,60.227273,83.333333,16.666667,0,0,8.333333,91.666667,0,8.333333,25,66.666667,8.333333,91.666667,0,0,8.333333,25,66.666667,0,1,0,0,0,8.333333,13.211874,8.019557,20.454545,91.980443,86.788126,79.545455
00-03-8572-46,COLEGIO TECNICO MODERNO,AV. BOLIVAR 30-00,CIUDAD CAPITAL,ZONA 3,PRIVADO,URBANA,DIARIO(REGULAR),MATUTINA,16,0,10,6,0,0,0,18.75,81.25,12.5,6.25,37.5,43.75,18.75,81.25,0,12.5,6.25,37.5,43.75,0,2,22.222222,12,42.105263,18.75,26.033747,37.890338,39.772727,73.966253,62.109662,60.227273,62.5,25,6.25,6.25,0,100,0,0,25,75,0,100,0,0,0,25,75,0,0,11.111111,4,0,0,13.211874,8.019557,20.454545,91.980443,86.788126,79.545455
00-03-9268-46,CENTRO EDUCATIVO TECNOLOGICO EMILIANO,25 CALLE 1-49,CIUDAD CAPITAL,ZONA 3,PRIVADO,URBANA,FIN DE SEMANA,DOBLE,8,0,8,0,0,0,0,12.5,87.5,0,12.5,12.5,75,12.5,87.5,0,0,12.5,12.5,75,0,1,14.285714,20,36.363636,12.5,26.033747,37.890338,39.772727,73.966253,62.109662,60.227273,75,12.5,12.5,0,12.5,87.5,0,12.5,0,87.5,12.5,87.5,0,0,12.5,0,87.5,0,1,0,0,0,12.5,13.211874,8.019557,20.454545,91.980443,86.788126,79.545455
00-04-0376-46,INSTITUTO GUATEMALTECO AMERICANO -IGA-,RUTA I 4-05,CIUDAD CAPITAL,ZONA 4,PRIVADO,URBANA,DIARIO(REGULAR),MATUTINA,182,0,94,36,52,0,0,91.758242,8.241758,77.472527,14.285714,8.241758,0,91.758242,8.241758,0,77.472527,14.285714,8.241758,0,0,9,79.452055,81.521739,79.545455,91.758242,26.033747,37.890338,92.079208,73.966253,62.109662,7.920792,49.450549,41.208791,9.340659,0,50,50,32.417582,17.582418,39.010989,10.989011,50,50,0,32.417582,17.582418,39.010989,10.989011,0,5,23.178808,45.108696,42.465753,50,13.211874,8.019557,51.485149,91.980443,86.788126,48.514851
00-04-9689-46,INSTITUTO GUATEMALTECO AMERICANO IGA,"RUTA 1, 4-05",CIUDAD CAPITAL,ZONA 4,PRIVADO,URBANA,DIARIO(REGULAR),DOBLE,20,20,0,0,0,0,0,95,5,95,0,5,0,95,5,0,95,0,5,0,0,10,76.666667,92,77.777778,95,26.033747,37.890338,92.079208,73.966253,62.109662,7.920792,75,20,5,0,65,35,50,15,35,0,65,35,0,50,15,35,0,0,7,36.666667,20,38.888889,65,13.211874,8.019557,51.485149,91.980443,86.788126,48.514851
00-05-0007-46,ESCUELA SUPERIOR DE COMERCIO Y ACADEMIA ROYAL,27 CALLE 23-14,CIUDAD CAPITAL,ZONA 5,PRIVADO,URBANA,DIARIO(REGULAR),MATUTINA,15,1,14,0,0,0,0,66.666667,33.333333,46.666667,20,20,13.333333,66.666667,33.333333,0,46.666667,20,20,13.333333,0,7,37.5,,60,66.666667,26.033747,37.890338,59.598214,73.966253,62.109662,40.401786,73.333333,26.666667,0,0,26.666667,73.333333,20,6.666667,60,13.333333,26.666667,73.333333,0,20,6.666667,60,13.333333,0,3,0,,40,26.666667,13.211874,8.019557,29.464286,91.980443,86.788126,70.535714
00-05-0016-46,COLEGIO MARTA NOVELLA,27 AV. 27-45,CIUDAD CAPITAL,ZONA 5,PRIVADO,URBANA,DIARIO(REGULAR),MATUTINA,18,0,18,0,0,0,0,72.222222,27.777778,50,22.222222,22.222222,5.555556,72.222222,27.777778,0,50,22.222222,22.222222,5.555556,0,7,,,,72.222222,26.033747,37.890338,59.598214,73.966253,62.109662,40.401786,61.111111,33.333333,5.555556,0,16.666667,83.333333,11.111111,5.555556,72.222222,11.111111,16.666667,83.333333,0,11.111111,5.555556,72.222222,11.111111,0,2,,,,16.666667,13.211874,8.019557,29.464286,91.980443,86.788126,70.535714
00-05-0454-46,INSTITUTO NACIONAL DE FORMACION TECNICA,28 AVE. A 33-50,CIUDAD CAPITAL,ZONA 5,OFICIAL,URBANA,DIARIO(REGULAR),VESPERTINA,61,0,61,0,0,0,0,45.901639,54.098361,18.032787,27.868852,34.42623,19.672131,45.901639,54.098361,0,18.032787,27.868852,34.42623,19.672131,0,5,31.707317,40.57971,36.363636,45.901639,26.033747,37.890338,59.598214,73.966253,62.109662,40.401786,65.57377,31.147541,3.278689,0,6.557377,93.442623,4.918033,1.639344,36.065574,57.377049,6.557377,93.442623,0,4.918033,1.639344,36.065574,57.377049,0,1,2.439024,2.898551,9.090909,6.557377,13.211874,8.019557,29.464286,91.980443,86.788126,70.535714
00-05-0455-46,INSTITUTO DIVERSIFICADO CENTRAL DE MERCADOTECNIA Y PUBLICIDAD,42 AVENIDA 20-00,CIUDAD CAPITAL,ZONA 5,OFICIAL,URBANA,DIARIO(REGULAR),VESPERTINA,81,0,0,81,0,0,0,41.975309,58.024691,22.222222,19.753086,28.395062,29.62963,41.975309,58.024691,0,22.222222,19.753086,28.395062,29.62963,0,4,51.578947,36.134454,41.538462,41.975309,26.033747,37.890338,59.598214,73.966253,62.109662,40.401786,77.777778,19.753086,2.469136,0,6.17284,93.82716,0,6.17284,38.271605,55.555556,6.17284,93.82716,0,0,6.17284,38.271605,55.555556,0,1,5.263158,7.563025,15.384615,6.17284,13.211874,8.019557,29.464286,91.980443,86.788126,70.535714
00-05-0457-46,INSTITUTO PRIVADO PARA SEÑORITAS DE EDUCACION DIVERSIFICADA ESCUELA PROFESIONAL 'SAN VICENTE DE PAUL',17 AVE 31-00,CIUDAD CAPITAL,ZONA 5,PRIVADO,URBANA,DIARIO(REGULAR),MATUTINA,20,0,0,20,0,0,0,50,50,25,25,35,15,50,50,0,25,25,35,15,0,5,46.428571,40,30.30303,50,26.033747,37.890338,59.598214,73.966253,62.109662,40.401786,50,50,0,0,5,95,0,5,30,65,5,95,0,0,5,30,65,0,1,0,0,9.090909,5,13.211874,8.019557,29.464286,91.980443,86.788126,70.535714
00-05-2214-46,INSTITUTO PRIVADO DE EDUCACION DIVERSIFICADA  LICEO GUATEMALA,10A AVE. 33-03,CIUDAD CAPITAL,ZONA 5,PRIVADO,URBANA,DIARIO(REGULAR),MATUTINA,166,0,166,0,0,0,0,88.554217,11.445783,73.493976,15.060241,10.240964,1.204819,88.554217,11.445783,0,73.493976,15.060241,10.240964,1.204819,0,9,93.918919,89.61039,91.304348,88.554217,26.033747,37.890338,59.598214,73.966253,62.109662,40.401786,52.409639,37.349398,10.240964,0,65.662651,34.337349,52.409639,13.253012,31.325301,3.012048,65.662651,34.337349,0,52.409639,13.253012,31.325301,3.012048,0,7,70.748299,66.883117,67.701863,65.662651,13.211874,8.019557,29.464286,91.980443,86.788126,70.535714
00-05-2481-46,INSTITUTO GUATEMALTECO ESPAÑOL,DIAGONAL 14 23-55 COL VIVIBIEN,CIUDAD CAPITAL,ZONA 5,PRIVADO,URBANA,DIARIO(REGULAR),MATUTINA,16,0,0,16,0,0,0,25,75,18.75,6.25,37.5,37.5,25,75,0,18.75,6.25,37.5,37.5,0,3,30,50,37.5,25,26.033747,37.890338,59.598214,73.966253,62.109662,40.401786,75,18.75,6.25,0,6.25,93.75,0,6.25,62.5,31.25,6.25,93.75,0,0,6.25,62.5,31.25,0,1,10,25,31.25,6.25,13.211874,8.019557,29.464286,91.980443,86.788126,70.535714
00-05-2490-46,INSTITUTO PRIVADO MIXTO DE EDUCACION DIVERSIFICADA  LICEO GUATEMALA,10A AV 33-03,CIUDAD CAPITAL,ZONA 5,PRIVADO,URBANA,DIARIO(REGULAR),INTERMEDIA,42,0,0,42,0,0,0,30.952381,69.047619,11.904762,19.047619,19.047619,50,30.952381,69.047619,0,11.904762,19.047619,19.047619,50,0,3,37.837838,31.034483,31.034483,30.952381,26.033747,37.890338,59.598214,73.966253,62.109662,40.401786,92.857143,7.142857,0,0,4.761905,95.238095,0,4.761905,26.190476,69.047619,4.761905,95.238095,0,0,4.761905,26.190476,69.047619,0,0,0,13.793103,3.448276,4.761905,13.211874,8.019557,29.464286,91.980443,86.788126,70.535714
00-05-8283-46,COLEGIO EVANGELICO MIXTO  ADONAI,29 CALLE 22-14,CIUDAD CAPITAL,ZONA 5,PRIVADO,URBANA,DIARIO(REGULAR),MATUTINA,12,0,12,0,0,0,0,9.090909,90.909091,0,9.090909,18.181818,72.727273,8.333333,83.333333,8.333333,0,8.333333,16.666667,66.666667,8.333333,1,,,,9.090909,26.033747,37.890338,59.598214,73.966253,62.109662,40.401786,91.666667,0,8.333333,0,9.090909,90.909091,0,9.090909,18.181818,72.727273,8.333333,83.333333,8.333333,0,8.333333,16.666667,66.666667,8.333333,1,,,,9.090909,13.211874,8.019557,29.464286,91.980443,86.788126,70.535714
00-05-8941-46,ESCUELA MILITAR DE MUSICA MAESTRO  RAFAEL ALVAREZ OVALLE,23 AVENIDA FINAL 32-36,CIUDAD CAPITAL,ZONA 5,OFICIAL,URBANA,DIARIO(REGULAR),DOBLE,18,0,18,0,0,0,0,38.888889,61.111111,27.777778,11.111111,33.333333,27.777778,38.888889,61.111111,0,27.777778,11.111111,33.333333,27.777778,0,4,42.857143,76.923077,64.705882,38.888889,26.033747,37.890338,59.598214,73.966253,62.109662,40.401786,61.111111,27.777778,11.111111,0,11.111111,88.888889,0,11.111111,44.444444,44.444444,11.111111,88.888889,0,0,11.111111,44.444444,44.444444,0,1,7.142857,38.461538,5.882353,11.111111,13.211874,8.019557,29.464286,91.980443,86.788126,70.535714
00-06-9125-46,ESCUELA EXPERIMENTAL CON ORIENTACION OCUPACIONAL VILLA DE LOS NIÑOS ZONA 6,16AV. FINAL PROYECTO 4-4 COLONIA LOS CIPRESALES,CIUDAD CAPITAL,ZONA 6,PRIVADO,URBANA,DIARIO(REGULAR),DOBLE,126,0,126,0,0,0,0,14.516129,85.483871,1.612903,12.903226,27.419355,58.064516,14.285714,84.126984,1.587302,1.587302,12.698413,26.984127,57.142857,1.587302,1,21.290323,30,22.033898,14.516129,26.033747,37.890338,14.516129,73.966253,62.109662,85.483871,14.285714,58.730159,26.984127,0,13.492063,86.507937,10.31746,3.174603,50.793651,35.714286,13.492063,86.507937,0,10.31746,3.174603,50.793651,35.714286,0,1,17.307692,12.5,22.033898,13.492063,13.211874,8.019557,13.492063,91.980443,86.788126,86.507937
00-07-0002-46,COLEGIO BILINGUE DE COMPUTACION C.B.C,"CALZADA SAN JUAN 39-45, COLONIA EL RODEO",CIUDAD CAPITAL,ZONA 7,PRIVADO,URBANA,FIN DE SEMANA,DOBLE,15,0,15,0,0,0,0,40,60,13.333333,26.666667,13.333333,46.666667,40,60,0,13.333333,26.666667,13.333333,46.666667,0,4,25,14.285714,33.333333,40,26.033747,37.890338,34.075887,73.966253,62.109662,65.924113,86.666667,13.333333,0,0,0,100,0,0,33.333333,66.666667,0,100,0,0,0,33.333333,66.666667,0,0,0,14.285714,8.333333,0,13.211874,8.019557,11.731707,91.980443,86.788126,88.268293
00-07-0007-46,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA,"COLONIA EL AMPARO, 30 CALLE 33-20",CIUDAD CAPITAL,ZONA 7,OFICIAL,RURAL,DIARIO(REGULAR),VESPERTINA,19,0,19,0,0,0,0,63.157895,36.842105,47.368421,15.789474,26.315789,10.526316,63.157895,36.842105,0,47.368421,15.789474,26.315789,10.526316,0,6,27.272727,23.404255,31.25,63.157895,26.033747,37.890338,34.075887,73.966253,62.109662,65.924113,63.157895,31.578947,5.263158,0,10.526316,89.473684,10.526316,0,47.368421,42.105263,10.526316,89.473684,0,10.526316,0,47.368421,42.105263,0,1,0,6.382979,6.25,10.526316,13.211874,8.019557,11.731707,91.980443,86.788126,88.268293
00-07-0010-46,INSTITUTO TECNICO DE CAPACITACION Y PRODUCTIVIDAD -INTECAP-,"14 CALLE 31-30 COLONIA ""CIUDAD DE PLATA II""",CIUDAD CAPITAL,ZONA 7,PRIVADO,URBANA,DIARIO(REGULAR),DOBLE,65,0,65,0,0,0,0,64.615385,35.384615,32.307692,32.307692,24.615385,10.769231,64.615385,35.384615,0,32.307692,32.307692,24.615385,10.769231,0,6,,58.490566,78.571429,64.615385,26.033747,37.890338,34.075887,73.966253,62.109662,65.924113,78.461538,12.307692,9.230769,0,53.846154,46.153846,40,13.846154,41.538462,4.615385,53.846154,46.153846,0,40,13.846154,41.538462,4.615385,0,5,,39.622642,42.857143,53.846154,13.211874,8.019557,11.731707,91.980443,86.788126,88.268293
00-07-0026-46,CENTRO EDUCATIVO LOS SAUCES,"31 AVENIDA 14-26, COLONIA CIUDAD DE PLATA II",CIUDAD CAPITAL,ZONA 7,PRIVADO,URBANA,DIARIO(REGULAR),VESPERTINA,13,0,0,13,0,0,0,25,75,16.666667,8.333333,25,50,23.076923,69.230769,7.692308,15.384615,7.692308,23.076923,46.153846,7.692308,3,,0,8.333333,25,26.033747,37.890338,34.075887,73.966253,62.109662,65.924113,69.230769,30.769231,0,0,0,100,0,0,15.384615,84.615385,0,100,0,0,0,15.384615,84.615385,0,0,,0,0,0,13.211874,8.019557,11.731707,91.980443,86.788126,88.268293
00-07-0029-46,CENTRO EDUCATIVO LOS SAUCES,"31 AVENIDA 14-26, COLONIA CIUDAD DE PLATA II",CIUDAD CAPITAL,ZONA 7,PRIVADO,URBANA,FIN DE SEMANA,DOBLE,5,0,0,0,5,0,0,20,80,20,0,20,60,20,80,0,20,0,20,60,0,2,0,23.076923,11.111111,20,26.033747,37.890338,34.075887,73.966253,62.109662,65.924113,100,0,0,0,0,100,0,0,20,80,0,100,0,0,0,20,80,0,0,0,0,0,0,13.211874,8.019557,11.731707,91.980443,86.788126,88.268293
00-07-0030-46,COLEGIO MIXTO CENTROAMERICANO EL MAESTRO AMIGO,"CALZADA ROOSEVELT, 2-34",CIUDAD CAPITAL,ZONA 7,PRIVADO,URBANA,FIN DE SEMANA,DOBLE,14,0,14,0,0,0,0,14.285714,85.714286,7.142857,7.142857,42.857143,42.857143,14.285714,85.714286,0,7.142857,7.142857,42.857143,42.857143,0,1,16.666667,3.846154,25,14.285714,26.033747,37.890338,34.075887,73.966253,62.109662,65.924113,92.857143,7.142857,0,0,7.142857,92.857143,0,7.142857,28.571429,64.285714,7.142857,92.857143,0,0,7.142857,28.571429,64.285714,0,1,0,3.846154,0,7.142857,13.211874,8.019557,11.731707,91.980443,86.788126,88.268293
00-07-0031-46,COLEGIO DE INFORMATICA IMB-PC NO. 1,CALZADA SAN JUAN 31-97 Y 32 AVENIDA 4-04,CIUDAD CAPITAL,ZONA 7,PRIVADO,URBANA,DIARIO(REGULAR),DOBLE,8,0,0,8,0,0,0,12.5,87.5,12.5,0,25,62.5,12.5,87.5,0,12.5,0,25,62.5,0,1,,,23.076923,12.5,26.033747,37.890338,34.075887,73.966253,62.109662,65.924113,100,0,0,0,12.5,87.5,0,12.5,50,37.5,12.5,87.5,0,0,12.5,50,37.5,0,1,,,7.692308,12.5,13.211874,8.019557,11.731707,91.980443,86.788126,88.268293
00-07-0036-46,CENTRO EDUCATIVO TECNICO LABORAL KINAL,"6A. AVENIDA 13-54, COLONIA LANDIVAR",CIUDAD CAPITAL,ZONA 7,PRIVADO,URBANA,DIARIO(REGULAR),DOBLE,69,0,7,62,0,0,0,88.235294,11.764706,58.823529,29.411765,8.823529,2.941176,86.956522,11.594203,1.449275,57.971014,28.985507,8.695652,2.898551,1.449275,9,,82.45614,91.666667,88.235294,26.033747,37.890338,34.075887,73.966253,62.109662,65.924113,53.623188,34.782609,11.594203,0,70.588235,29.411765,54.411765,16.176471,26.470588,2.941176,69.565217,28.985507,1.449275,53.623188,15.942029,26.086957,2.898551,1.449275,7,,75.438596,76.388889,70.588235,13.211874,8.019557,11.731707,91.980443,86.788126,88.268293
